outcome,exposure_group,exposure_type,mean,mean_exp,mean_exp_p10,q2.5,q97.5,rhat,estimate_type,restaurant_id,pred_path,color_group,step_size
nonvegan,vegetarian,Proportion,0.11332868530700327,NA,1.0116891036625821,-0.916290731874155,1.0331844833456545,1.02165835255882,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,0.05714285714285715
nonvegan,vegetarian,Proportion,1.3164082336557241,NA,1.140607622551303,0.01980262729617973,3.2402458506043934,1.00478580899006,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,0.05714285714285715
nonvegan,vegetarian,Proportion,0.9555114450274363,NA,1.1002717570162492,0.5364933705145685,1.3887912413184778,1.00208450867949,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,0.05714285714285715
nonvegan,vegetarian,Proportion,0.7080357930536959,NA,1.0731211512813772,-0.2613647641344075,1.6974487897568136,1.00367636320652,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,0.05714285714285715
meat,mpbamod,Count,-0.030459207484708574,NA,0.9972543304375716,-0.19845093872383832,0.09531017980432493,1.0077159350856,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,0.05714285714285715
meat,mpbamod,Count,0.01980262729617973,NA,1.00182831087239,0,0.03922071315328133,1.00100015973338,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_count/plots/ED5J990H5VAZT.png,Animal,0.05714285714285715
meat,mpbamod,Count,0,NA,1.000071058305013,-0.030459207484708574,0.02955880224154443,1.00022160790297,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_count/plots/JHDN7CF1C03X5.png,Animal,0.05714285714285715
meat,mpbamod,Count,0.02955880224154443,NA,1.0032222892467415,-0.09431067947124129,0.16551443847757333,1.00529691349106,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,0.05714285714285715
meat,mpbamod,Count,0.12221763272424911,NA,1.0122730033987375,0.03922071315328133,0.19885085874516517,1.00562808285876,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,0.05714285714285715
meat,mpbamod,Count,0,NA,1.0000123788096644,-0.020202707317519466,0.01980262729617973,1.00189130576359,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,0.05714285714285715
meat,mpbamod,Proportion,0.1823215567939546,NA,1.0186987579636344,-2.0402208285265546,1.4973884086254774,1.01016862785676,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,0.05714285714285715
meat,mpbamod,Proportion,0.3576744442718159,NA,1.0364446650366683,-0.15082288973458366,0.8153648132841944,1.00926888613884,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_prop/plots/ED5J990H5VAZT.png,Animal,0.05714285714285715
meat,mpbamod,Proportion,0.7929925155296614,NA,1.0823269381052036,-0.12783337150988489,1.7715567619105355,1.00376110596664,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,0.05714285714285715
meat,mpbamod,Proportion,0.4885800148186709,NA,1.0502640614137486,-1.5606477482646683,2.128231705849268,1.00672771888271,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,0.05714285714285715
meat,mpbamod,Proportion,1.128171090909654,NA,1.1194937990376315,0.4885800148186709,1.824549292051046,1.01148531988288,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,0.05714285714285715
meat,mpbamod,Proportion,0.4637340162321402,NA,1.0473710880758034,-0.5621189181535413,1.3711807233098425,1.00605538397518,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,0.05714285714285715
meat,vegan,Count,-0.020202707317519466,NA,0.9979551371566895,-0.12783337150988489,0.0769610411361284,1.00196905039339,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,0.05714285714285715
meat,vegan,Count,0.1570037488096647,NA,1.0155776110772907,0.0769610411361284,0.23111172096338664,1.00146644541606,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_count/plots/ED5J990H5VAZT.png,Animal,0.05714285714285715
meat,vegan,Count,-0.030459207484708574,NA,0.9971904829110243,-0.040821994520255166,-0.01005033585350145,1.00019162310557,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_count/plots/JHDN7CF1C03X5.png,Animal,0.05714285714285715
meat,vegan,Count,0.08617769624105241,NA,1.0082644837698902,0.01980262729617973,0.14842000511827322,0.999725155092152,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,0.05714285714285715
meat,vegan,Count,0.959350221334602,NA,1.1004930338192136,0.7929925155296614,1.1346227261911428,1.01362267061712,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,0.05714285714285715
meat,vegan,Count,-0.01005033585350145,NA,0.9991838132676787,-0.020202707317519466,0.009950330853168092,1.00705894194429,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,0.05714285714285715
meat,vegan,Proportion,-0.6931471805599453,NA,0.932865673613612,-2.4079456086518722,0.9745596399981308,1.00271351631673,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,0.05714285714285715
meat,vegan,Proportion,0.371563556432483,NA,1.0380835114557265,-1.1394342831883648,1.824549292051046,1.00572516205068,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_prop/plots/ED5J990H5VAZT.png,Animal,0.05714285714285715
meat,vegan,Proportion,-1.8325814637483102,NA,0.8312435148825988,-2.8134107167600364,-0.941608539858445,0.999883827339602,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,0.05714285714285715
meat,vegan,Proportion,2.458733775483977,NA,1.2786849651920846,0.26236426446749106,4.79123472906088,1.00104877540021,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,0.05714285714285715
meat,vegan,Proportion,2.2874714551839976,NA,1.257066715023986,1.667706820558076,2.9317269435780786,1.00148772913044,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,0.05714285714285715
meat,vegan,Proportion,-0.941608539858445,NA,0.9090396902920641,-2.0402208285265546,0.131028262406404,1.00125292740758,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,0.05714285714285715
meat,vegetarian,Count,0.009950330853168092,NA,1.000789983186296,-0.05129329438755058,0.06765864847381486,1.00297768791454,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,0.05714285714285715
meat,vegetarian,Count,0.06765864847381486,NA,1.0063588834706871,0.03922071315328133,0.09531017980432493,1.00028469399166,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/ED5J990H5VAZT.png,Animal,0.05714285714285715
meat,vegetarian,Count,-0.01005033585350145,NA,0.9985033056516159,-0.030459207484708574,0,1.00124757931718,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/JHDN7CF1C03X5.png,Animal,0.05714285714285715
meat,vegetarian,Count,0.03922071315328133,NA,1.0037453288402278,-0.01005033585350145,0.08617769624105241,1.00304630482722,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,0.05714285714285715
meat,vegetarian,Count,0.03922071315328133,NA,1.0039772301441308,0.009950330853168092,0.06765864847381486,1.00347612897543,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,0.05714285714285715
meat,vegetarian,Count,-0.01005033585350145,NA,0.9993410830337689,-0.020202707317519466,0.009950330853168092,1.00052589849525,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,0.05714285714285715
meat,vegetarian,Proportion,-0.2613647641344075,NA,0.9738057290927321,-1.8325814637483102,1.415853163361435,1.0084157602675,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,0.05714285714285715
meat,vegetarian,Proportion,-0.9675840262617056,NA,0.9072319785606799,-2.3025850929940455,0.43178241642553783,1.00389783585123,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/ED5J990H5VAZT.png,Animal,0.05714285714285715
meat,vegetarian,Proportion,-1.2729656758128873,NA,0.8813173291304283,-2.2072749131897207,-0.35667494393873245,1.00026949297714,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,0.05714285714285715
meat,vegetarian,Proportion,0.35065687161316933,NA,1.0356177501235744,-1.4271163556401458,2.583997552432231,1.00101852968159,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,0.05714285714285715
meat,vegetarian,Proportion,0.5766133643039938,NA,1.05954245271323,0.13976194237515863,1.0331844833456545,0.999807467146916,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,0.05714285714285715
meat,vegetarian,Proportion,-2.120263536200091,NA,0.8087720843298968,-3.506557897319982,-0.8209805520698302,1.0015203078657,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,0.05714285714285715
chicken_fish,mpbamod,Count,0,NA,1.0003334954006222,-0.15082288973458366,0.14842000511827322,1.00451461746586,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,0.06666666666666667
chicken_fish,mpbamod,Count,-0.020202707317519466,NA,0.9984220115480766,-0.06187540371808753,0.02955880224154443,1.00726044385407,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/ED5J990H5VAZT.png,Animal,0.06666666666666667
chicken_fish,mpbamod,Count,0.02955880224154443,NA,1.0031166631529325,0,0.06765864847381486,1.00085203378269,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/JHDN7CF1C03X5.png,Animal,0.06666666666666667
chicken_fish,mpbamod,Count,-0.030459207484708574,NA,0.99738607576326,-0.3285040669720361,0.12221763272424911,1.00766484040018,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,0.06666666666666667
chicken_fish,mpbamod,Count,0.009950330853168092,NA,1.0012413824652027,-0.01005033585350145,0.03922071315328133,1.00057782700639,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,0.06666666666666667
chicken_fish,mpbamod,Proportion,0.0769610411361284,NA,1.0073120368092114,-3.506557897319982,3.2499868198932536,1.0021081610892,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,0.06666666666666667
chicken_fish,mpbamod,Proportion,-1.1394342831883648,NA,0.8936574913400557,-2.120263536200091,-0.11653381625595151,1.00041249677008,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/ED5J990H5VAZT.png,Animal,0.06666666666666667
chicken_fish,mpbamod,Proportion,2.9750192319564492,NA,1.3464638656274845,1.4134230285081433,4.498252903642014,1.00019841734816,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,0.06666666666666667
chicken_fish,mpbamod,Proportion,-0.5108256237659907,NA,0.949573589684726,-Inf,3.209633243501268,1.0001520880962,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,0.06666666666666667
chicken_fish,mpbamod,Proportion,0.6931471805599453,NA,1.0715131069408286,-0.6733445532637656,2.0412203288596382,0.999942907560298,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,0.06666666666666667
chicken_fish,vegan,Count,-0.05129329438755058,NA,0.9948506544364334,-0.21072103131565253,0.10436001532424286,1.00163656189111,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,0.06666666666666667
chicken_fish,vegan,Count,0.41871033485818504,NA,1.042612509723102,0.1906203596086497,0.6575200029167941,1.00379887083133,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/ED5J990H5VAZT.png,Animal,0.06666666666666667
chicken_fish,vegan,Count,-0.05129329438755058,NA,0.9947671745004752,-0.07257069283483537,-0.030459207484708574,1.00093093893411,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/JHDN7CF1C03X5.png,Animal,0.06666666666666667
chicken_fish,vegan,Count,0.17395330712343798,NA,1.0173686266997721,-0.01005033585350145,0.3576744442718159,1.00115324654931,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,0.06666666666666667
chicken_fish,vegan,Count,0.009950330853168092,NA,1.0014492718541999,-0.01005033585350145,0.03922071315328133,1.00202450324549,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,0.06666666666666667
chicken_fish,vegan,Proportion,-1.1394342831883648,NA,0.8909880429109546,-3.912023005428146,1.2781522025001875,1.00027447723068,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,0.06666666666666667
chicken_fish,vegan,Proportion,0.7654678421395714,NA,1.0796993331485416,-2.3025850929940455,4.4898715616246285,1.00101655804435,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_prop/plots/ED5J990H5VAZT.png,Animal,0.06666666666666667
chicken_fish,vegan,Proportion,-2.8134107167600364,NA,0.7491534441573571,-3.912023005428146,-1.7147984280919266,1.00138226097201,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,0.06666666666666667
chicken_fish,vegan,Proportion,1.0402767116551463,NA,1.1097652956326394,-2.4079456086518722,5.461243713040235,1.00197967565379,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,0.06666666666666667
chicken_fish,vegan,Proportion,0.6097655716208943,NA,1.0630367914852794,-0.6931471805599453,1.9740810260220096,1.0006232987943,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,0.06666666666666667
chicken_fish,vegetarian,Count,0.03922071315328133,NA,1.0041188348698349,-0.08338160893905101,0.1570037488096647,1.00162758212583,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,0.06666666666666667
chicken_fish,vegetarian,Count,0.11332868530700327,NA,1.0116614463955749,0.03922071315328133,0.19885085874516517,1.00028655243895,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_count/plots/ED5J990H5VAZT.png,Animal,0.06666666666666667
chicken_fish,vegetarian,Count,-0.030459207484708574,NA,0.9971661021970287,-0.040821994520255166,-0.01005033585350145,1.00034610536528,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_count/plots/JHDN7CF1C03X5.png,Animal,0.06666666666666667
chicken_fish,vegetarian,Count,0.1823215567939546,NA,1.0185004553390395,0.03922071315328133,0.35065687161316933,1.01090814550011,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,0.06666666666666667
chicken_fish,vegetarian,Count,0.009950330853168092,NA,1.000990752682937,0,0.01980262729617973,1.00030401954159,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,0.06666666666666667
chicken_fish,vegetarian,Proportion,-0.11653381625595151,NA,0.9889269448581877,-2.659260036932778,2.7376090033437546,1.00039417270281,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,0.06666666666666667
chicken_fish,vegetarian,Proportion,-Inf,NA,0.57934142797517,-Inf,-1.7147984280919266,1.00323777357085,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_prop/plots/ED5J990H5VAZT.png,Animal,0.06666666666666667
chicken_fish,vegetarian,Proportion,-2.5257286443082556,NA,0.7795609001415459,-3.506557897319982,-1.3862943611198906,1.00222384862904,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,0.06666666666666667
chicken_fish,vegetarian,Proportion,0.6471032420585384,NA,1.0669973641183417,-3.912023005428146,7.168217736160032,1.00660261072827,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,0.06666666666666667
chicken_fish,vegetarian,Proportion,0.02955880224154443,NA,1.0033658048763814,-1.6607312068216509,1.7833912195575383,1.00204434874014,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,0.06666666666666667
vegetarian,mpbamod,Count,-0.19845093872383832,NA,0.9806677931792702,-0.40047756659712525,0,1.00219328983484,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_count/plots/2HRX9P6HKXA8V.png,Plant-based,0.05714285714285715
vegetarian,mpbamod,Count,0.01980262729617973,NA,1.0022447945420214,0.009950330853168092,0.03922071315328133,1.00776680739006,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_count/plots/ED5J990H5VAZT.png,Plant-based,0.05714285714285715
vegetarian,mpbamod,Count,0,NA,0.99986662129591,-0.030459207484708574,0.02955880224154443,1.00100310569389,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_count/plots/JHDN7CF1C03X5.png,Plant-based,0.05714285714285715
vegetarian,mpbamod,Count,0.13976194237515863,NA,1.0141631128306832,-0.01005033585350145,0.30010459245033816,1.00339414990148,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_count/plots/L69HYJ4Y3TR91.png,Plant-based,0.05714285714285715
vegetarian,mpbamod,Count,0.36464311358790924,NA,1.0374206588750157,0.28517894223366247,0.4574248470388755,1.00312312239288,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_count/plots/SRQS8F7JWA9MZ.png,Plant-based,0.05714285714285715
vegetarian,mpbamod,Count,0.009950330853168092,NA,1.0014542145544696,0,0.02955880224154443,1.00294665865271,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_count/plots/W8T41JZK0ZMEP.png,Plant-based,0.05714285714285715
vegetarian,mpbamod,Proportion,-3.2188758248682006,NA,0.7246176534775763,-Inf,-0.030459207484708574,1.00315978045172,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_prop/plots/2HRX9P6HKXA8V.png,Plant-based,0.05714285714285715
vegetarian,mpbamod,Proportion,0.35065687161316933,NA,1.0356354925133522,0.06765864847381486,0.6259384308664954,1.00140173955214,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_prop/plots/ED5J990H5VAZT.png,Plant-based,0.05714285714285715
vegetarian,mpbamod,Proportion,-3.2188758248682006,NA,0.727938088533533,-4.605170185988091,-1.8971199848858813,1.00045456127922,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_prop/plots/JHDN7CF1C03X5.png,Plant-based,0.05714285714285715
vegetarian,mpbamod,Proportion,1.3402504226184837,NA,1.1434835124263811,-2.2072749131897207,5.12455904041457,1.00031505827753,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_prop/plots/L69HYJ4Y3TR91.png,Plant-based,0.05714285714285715
vegetarian,mpbamod,Proportion,3.3697067145707846,NA,1.400684177203872,2.5400259490090797,4.22053658745986,1.00180859772225,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_prop/plots/SRQS8F7JWA9MZ.png,Plant-based,0.05714285714285715
vegetarian,mpbamod,Proportion,0.4824261492442928,NA,1.0493045290480103,-0.4780358009429998,1.4973884086254774,1.00033827752203,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_prop/plots/W8T41JZK0ZMEP.png,Plant-based,0.05714285714285715
vegetarian,vegan,Count,0.02955880224154443,NA,1.002930688869556,-0.07257069283483537,0.131028262406404,1.00074974431862,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_count/plots/2HRX9P6HKXA8V.png,Plant-based,0.05714285714285715
vegetarian,vegan,Count,0.26236426446749106,NA,1.026977169662315,0.20701416938432612,0.3293037471426003,1.00101572078938,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_count/plots/ED5J990H5VAZT.png,Plant-based,0.05714285714285715
vegetarian,vegan,Count,0.02955880224154443,NA,1.0029883535908681,0.009950330853168092,0.04879016416943205,1.00258395701606,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_count/plots/JHDN7CF1C03X5.png,Plant-based,0.05714285714285715
vegetarian,vegan,Count,0.12221763272424911,NA,1.012623639287571,0.06765864847381486,0.1823215567939546,1.0015388160601,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_count/plots/L69HYJ4Y3TR91.png,Plant-based,0.05714285714285715
vegetarian,vegan,Count,0.4762341789963717,NA,1.0488278385185554,0.3074846997479607,0.6626879730752367,1.00085527062933,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_count/plots/SRQS8F7JWA9MZ.png,Plant-based,0.05714285714285715
vegetarian,vegan,Count,0.01980262729617973,NA,1.0024421402624661,0.009950330853168092,0.03922071315328133,1.00263532367418,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_count/plots/W8T41JZK0ZMEP.png,Plant-based,0.05714285714285715
vegetarian,vegan,Proportion,0.6575200029167941,NA,1.067732604191457,-0.9942522733438669,2.1004689088719113,1.0012425203694,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_prop/plots/2HRX9P6HKXA8V.png,Plant-based,0.05714285714285715
vegetarian,vegan,Proportion,1.5851452198650557,NA,1.1716780671799616,0.6575200029167941,2.5556757206762075,1.00352593791776,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_prop/plots/ED5J990H5VAZT.png,Plant-based,0.05714285714285715
