"fit_dir","variable","model_col","type_fine","restaurant","transform","mean","median","sd","q2.5","q97.5","mean_t","q2.5_t","q97.5_t","rhat","ess_bulk","ess_tail"
"model_fits/finalized_redone_trunc/proportion_targeted/untextured_p/untextured_dishes_count","mu_gamma[1]","mu_gamma[1]","pooled_mu_gamma",NA,"exp",0.0922855979078333,0.0883637,0.0506569429831028,0.00591126875,0.190342375,1.09667798629762,1.00592877477639,1.20966368537084,1.2735883046351,9.04857983764835,67.0724165294641
"model_fits/finalized_redone_trunc/proportion_targeted/untextured_p/untextured_dishes_count","mu_gamma[2]","mu_gamma[2]","pooled_mu_gamma",NA,"exp",0.382995971865417,0.437986,0.967738339589317,-1.78155975,2.11420775,1.4666721221038,0.168375318944917,8.28302094263009,1.49087702138753,5.87847153526958,22.1844763745259
"model_fits/finalized_redone_trunc/proportion_targeted/untextured_p/untextured_dishes_presence","beta[42,1]","exposure_SRQS8F7JWA9MZ_1","level","SRQS8F7JWA9MZ","exp_p10",0.0922855979078333,0.0883637,0.0506569429831028,0.00591126875,0.190342375,1.00927127424521,1.00059130162492,1.01921654344646,1.2735883046351,9.04857983764835,67.0724165294641
"model_fits/finalized_redone_trunc/proportion_targeted/untextured_p/untextured_dishes_presence","mu_gamma[1]","mu_gamma[1]","pooled_mu_gamma",NA,"exp_p10",0.0922855979078333,0.0883637,0.0506569429831028,0.00591126875,0.190342375,1.00927127424521,1.00059130162492,1.01921654344646,1.2735883046351,9.04857983764835,67.0724165294641
"model_fits/finalized_redone_trunc/proportion_targeted/untextured_p/untextured_dishes_presence","mu_gamma[2]","mu_gamma[2]","pooled_mu_gamma",NA,"exp_p10",0.382995971865417,0.437986,0.967738339589317,-1.78155975,2.11420775,1.03904248045556,0.836811891574387,1.23543208464453,1.49087702138753,5.87847153526958,22.1844763745259
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[41,1]","exposure_VLZX7K2M9QD4T_1","level","VLZX7K2M9QD4T","exp",-0.0135766923374567,-0.01424535,0.0539447191928459,-0.11827355,0.0929435175000001,0.986515055270934,0.888452983056779,1.09739974963619,1.0038023420159,432.393144928143,1241.54816839711
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[42,2]","exposure_2HRX9P6HKXA8V_1","level","2HRX9P6HKXA8V","exp",-0.149152904861333,-0.149207,0.117175783726834,-0.37658505,0.0839722925000001,0.861437386864101,0.686200753830768,1.08759875874874,1.0088915382774,388.428395218801,546.688590326552
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[43,3]","exposure_JHDN7CF1C03X5_1","level","JHDN7CF1C03X5","exp",-0.106380072624,-0.105664,0.0588925721418963,-0.22445325,0.00711977175000001,0.899082866344894,0.798952926876186,1.00714517758367,1.02073195218763,164.346244633439,434.395413865912
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[44,4]","exposure_L69HYJ4Y3TR91_1","level","L69HYJ4Y3TR91","exp",-0.0866116309234,-0.07512415,0.259645618279058,-0.62065105,0.3872963,0.917033173810725,0.537594322852047,1.47299287440847,1.0123472858801,170.564964084849,708.585508765204
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[45,5]","exposure_ED5J990H5VAZT_1","level","ED5J990H5VAZT","exp",-0.2089341371363,-0.205542,0.185655847311307,-0.592868525,0.155012875,0.811448678217145,0.552739461504155,1.16767299479815,1.01697154189077,173.305168709149,283.036919858316
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[46,6]","exposure_W8T41JZK0ZMEP_1","level","W8T41JZK0ZMEP","exp",0.298187589487,0.2955215,0.146505305652581,0.027425465,0.592300975,1.34741452497292,1.02780500480618,1.80814412690259,1.00459990465134,645.599866670519,979.463789691554
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[47,6]","exposure_W8T41JZK0ZMEP_2","level","W8T41JZK0ZMEP","exp",-1.20831773166667,-1.1614,0.401189600612204,-2.1012945,-0.54078925,0.298699349460009,0.122298010964321,0.582288499769541,1.02951269771525,129.644414429561,326.328013014477
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[48,6]","exposure_W8T41JZK0ZMEP_3","level","W8T41JZK0ZMEP","exp",-0.257771482728333,-0.2562395,0.178452070536277,-0.607212725,0.0942680325000001,0.772771803635525,0.544867449950232,1.09885423509684,1.00030232415407,542.907275976931,1199.45481551502
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[49,6]","exposure_W8T41JZK0ZMEP_4","level","W8T41JZK0ZMEP","exp",-0.0170574890801967,-0.00782868,0.236970468758381,-0.525227075,0.4056809,0.98308716623339,0.591421052182498,1.50032372276487,1.0238096762519,244.265458050703,719.026877293707
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[50,6]","exposure_W8T41JZK0ZMEP_5","level","W8T41JZK0ZMEP","exp",-0.157478960972567,-0.156985,0.17993876444611,-0.525945675,0.18601645,0.854294786950867,0.590996209678594,1.20444207328677,1.00447198812539,458.642049421914,934.373340136999
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[51,7]","exposure_EMBVNVD207CC6_1","level","EMBVNVD207CC6","exp",0.585520560788667,0.516911,0.47246904680204,-0.167730325,1.630538,1.79592563081174,0.845581836221803,5.10662134191074,1.0522212450108,64.8665184792146,234.876775848228
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[52,8]","exposure_C0BE4NDSW26QN_1","level","C0BE4NDSW26QN","exp",0.103199348794233,0.1129515,0.616125633215722,-1.18537875,1.32672775,1.10871240752898,0.305630400060342,3.76869108926984,1.00477858186606,179.763268036329,422.087732569837
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[53,8]","exposure_C0BE4NDSW26QN_2","level","C0BE4NDSW26QN","exp",0.388743832873667,0.371305,0.428859413153713,-0.4175109,1.31027675,1.4751266239806,0.658684312149904,3.70719953772711,1.00257798716834,256.098021419107,398.511661742816
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[54,9]","exposure_V3Q26BHF3SE2H_1","level","V3Q26BHF3SE2H","exp",0.230951579664333,0.2313555,0.242443550749435,-0.254897125,0.70841945,1.25979823811883,0.774996221596523,2.03077897302065,1.0088295735811,263.463293902703,534.545647161264
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[55,9]","exposure_V3Q26BHF3SE2H_2","level","V3Q26BHF3SE2H","exp",0.178707294063555,0.1711025,0.231946247853871,-0.25164465,0.64011295,1.19567071302655,0.777520981065187,1.89669509891809,1.00640954519612,333.061781347644,591.774159619754
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[56,9]","exposure_V3Q26BHF3SE2H_3","level","V3Q26BHF3SE2H","exp",0.309870608669333,0.3109025,0.186704692300232,-0.06456312,0.67239235,1.36324871015521,0.937476938850113,1.95891813713315,1.00283783467461,502.571875906877,853.766904360528
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[57,9]","exposure_V3Q26BHF3SE2H_4","level","V3Q26BHF3SE2H","exp",-0.308106796985667,-0.300598,0.268241136100712,-0.8497715,0.19823165,0.73483683545931,0.427512607419675,1.21924479916851,1.01605723975591,231.407894323356,380.412275819134
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[58,10]","exposure_LBZEEFSBJNB3Z_1","level","LBZEEFSBJNB3Z","exp",0.5521606775,0.5459975,0.156538255796861,0.2616601,0.864208525,1.7370020674499,1.29908490841756,2.3731270717297,1.0287026290614,190.750785814427,773.185483582331
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[59,11]","exposure_SAFK7ND1HR6XS_1","level","SAFK7ND1HR6XS","exp",-0.0862680271216333,-0.0864062,0.128352829165311,-0.345848875,0.166415375,0.917348324035899,0.707619418010879,1.18106358413542,1.04465899789122,115.144624858627,387.319230354657
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[60,12]","exposure_S8MT0YGD2KTN9_1","level","S8MT0YGD2KTN9","exp",-0.102328352589667,-0.10082,0.105163087115014,-0.312430275,0.0977210575000001,0.90273308825197,0.731666642624814,1.102655164818,1.00174390317121,522.459580779325,1008.96320653862
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[61,13]","exposure_1SQPTEGYPH0GA_1","level","1SQPTEGYPH0GA","exp",-0.563581893333333,-0.5645055,0.110919621296391,-0.78326415,-0.352132875,0.569166713834631,0.456912144752065,0.703186679838333,1.01019086703998,780.365647998308,1286.72907866719
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[62,14]","exposure_9XKJD8DQTH559_1","level","9XKJD8DQTH559","exp",0.123995672840667,0.1205395,0.127616344497339,-0.1146646,0.3774736,1.13201097259673,0.891665158253401,1.45859493637971,1.00320376197025,686.972262843918,1306.88997659586
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[63,14]","exposure_9XKJD8DQTH559_2","level","9XKJD8DQTH559","exp",0.348830628134333,0.3476595,0.157046775182126,0.02790865,0.65620585,1.41740910078654,1.02830174476641,1.92746535069376,1.00281235506072,619.183030900936,1442.12856993748
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[64,15]","exposure_LQ5EH4BKGV61T_1","level","LQ5EH4BKGV61T","exp",0.238009446034767,0.199437,0.353410586047444,-0.374643825,1.07138025,1.26872117715266,0.687534117649998,2.9194062308402,1.1220302848868,20.1690008177492,109.446748620412
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[65,16]","exposure_78AY09MVJVTYE_1","level","78AY09MVJVTYE","exp",0.0514154106918667,0.0522428,0.0444629687523888,-0.0380328275,0.1364567,1.05276013027454,0.962681337950858,1.1462052460141,1.00453587361554,1094.48995144586,1901.19302403401
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[66,1]","exposure_VLZX7K2M9QD4T_1_slope","slope","VLZX7K2M9QD4T","exp",0.349858888651,0.3457305,0.345287694966685,-0.3384101,1.042933,1.41886731618502,0.712902866475826,2.83752728891488,1.02120850538335,187.058818194013,509.835515071486
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[67,2]","exposure_2HRX9P6HKXA8V_1_slope","slope","2HRX9P6HKXA8V","exp",0.380518220857867,0.3807355,0.137270385820678,0.11577855,0.66796905,1.46304257219288,1.12274721223125,1.9502723900004,1.04211501681338,52.0902078198724,115.667671889186
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[68,3]","exposure_JHDN7CF1C03X5_1_slope","slope","JHDN7CF1C03X5","exp",0.651900165,0.653936,0.110166166271359,0.43438875,0.862803475,1.9191841329964,1.54401898884238,2.36979505091366,1.04603581350216,87.3406797308286,145.478564289668
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[69,4]","exposure_L69HYJ4Y3TR91_1_slope","slope","L69HYJ4Y3TR91","exp",0.654370475312333,0.6342515,0.548947917411529,-0.356769525,1.782002,1.92393097402263,0.699933796387966,5.94173988251948,1.0132725330368,222.271559423079,351.179135971916
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[70,5]","exposure_ED5J990H5VAZT_1_slope","slope","ED5J990H5VAZT","exp",1.17182171766667,1.16069,0.252927875339006,0.71213725,1.690975,3.22786754902937,2.03834305524641,5.42476727560302,1.02473886247667,120.905580509007,468.038383065597
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[71,6]","exposure_W8T41JZK0ZMEP_1_slope","slope","W8T41JZK0ZMEP","exp",-1.11718353607,-0.934467,1.75902145946858,-5.21200525,1.9134775,0.327200045213659,0.0054507326399128,6.77661354477364,1.00701501860317,234.343781328552,335.434226785145
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[72,6]","exposure_W8T41JZK0ZMEP_2_slope","slope","W8T41JZK0ZMEP","exp",6.05757034,5.81085,2.41990101724235,2.192776,11.5379475,427.335893575125,8.96005172634723,102533.771362256,1.04020536333587,120.666126690001,318.344453564913
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[73,6]","exposure_W8T41JZK0ZMEP_3_slope","slope","W8T41JZK0ZMEP","exp",-2.13021346888667,-2.094705,1.28683777166207,-4.83720775,0.246156225,0.11881192849505,0.00792916337628504,1.279099385235,1.00779781119614,327.232665495148,781.752581341848
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[74,6]","exposure_W8T41JZK0ZMEP_4_slope","slope","W8T41JZK0ZMEP","exp",-3.61470943852,-3.318405,2.42358741797723,-9.18713875,0.125913800000001,0.0269247473752102,0.00010234728733691,1.13418439737411,1.03587693078474,108.393605091551,309.669918096362
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[75,6]","exposure_W8T41JZK0ZMEP_5_slope","slope","W8T41JZK0ZMEP","exp",1.00989052004,0.814755,1.80390526427109,-2.0498645,5.258204,2.74530044318121,0.128752348349096,192.136104788801,1.00965690408675,223.473318154774,309.866174935495
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[76,7]","exposure_EMBVNVD207CC6_1_slope","slope","EMBVNVD207CC6","exp",0.476358050771,0.472431,0.234743636818447,0.02011224,0.962338075,1.61019944590976,1.02031585385156,2.61780995976501,1.01506031606069,157.9837638469,510.624495217194
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[77,8]","exposure_C0BE4NDSW26QN_1_slope","slope","C0BE4NDSW26QN","exp",-0.221325207238667,-0.1829735,0.634271709047544,-1.5586975,0.947006375,0.801455998612487,0.210409951759498,2.57798058897826,1.00915390439967,166.753605408446,407.796735967784
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[78,8]","exposure_C0BE4NDSW26QN_2_slope","slope","C0BE4NDSW26QN","exp",0.6166047921,0.572603,0.625172073565402,-0.5269663,1.91676825,1.85262729689527,0.5903933318805,6.79895041817194,1.0085008726317,167.453223650242,384.053576347671
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[79,9]","exposure_V3Q26BHF3SE2H_1_slope","slope","V3Q26BHF3SE2H","exp",-0.333421611717033,-0.251831,2.19537280301187,-5.0836005,3.75301725,0.71646805913973,0.00619755450139506,42.6495724812003,1.00962511801436,206.791482772612,329.918976281157
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[80,9]","exposure_V3Q26BHF3SE2H_2_slope","slope","V3Q26BHF3SE2H","exp",0.07173517547,0.0257253,2.14857253013624,-4.097957,4.67084625,1.07437078664797,0.0166065679870944,106.788073612974,1.00629275157161,223.362348234683,375.106585956061
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[81,9]","exposure_V3Q26BHF3SE2H_3_slope","slope","V3Q26BHF3SE2H","exp",-0.310440333388667,-0.2669915,1.08283998716128,-2.428465,1.73405875,0.733124066135508,0.0881720728907685,5.66359443591967,1.01217575258018,246.719549438244,401.07537446032
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[82,9]","exposure_V3Q26BHF3SE2H_4_slope","slope","V3Q26BHF3SE2H","exp",1.43979487095033,1.37368,1.57985109098846,-1.46997475,4.77971825,4.21983011846767,0.229931290878521,119.070797121179,1.00951339297384,286.551732364288,716.842460855354
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[83,10]","exposure_LBZEEFSBJNB3Z_1_slope","slope","LBZEEFSBJNB3Z","exp",-0.593765447296667,-0.5896775,0.226264482297718,-1.0651315,-0.181533525,0.552243919421476,0.344682526034748,0.833990285310488,1.08272037948139,27.7277047984549,263.991468376064
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[84,11]","exposure_SAFK7ND1HR6XS_1_slope","slope","SAFK7ND1HR6XS","exp",0.4239767345602,0.408346,0.458581470326267,-0.429179075,1.37019025,1.52802604317259,0.651043333156743,3.93609946716494,1.01233307976479,295.319431205406,413.448774857838
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[85,12]","exposure_S8MT0YGD2KTN9_1_slope","slope","S8MT0YGD2KTN9","exp",0.436380209366667,0.437048,0.120465375811669,0.194322925,0.67844755,1.54709690367395,1.21448840830854,1.97081576313698,1.03989899367511,98.1961349014807,233.940865640612
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[86,13]","exposure_1SQPTEGYPH0GA_1_slope","slope","1SQPTEGYPH0GA","exp",0.864031741333333,0.8618865,0.12375138304666,0.631955675,1.116198,2.37270757870535,1.88128616829124,3.05322375111172,1.01503535412049,190.770691982275,507.986142639
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[87,14]","exposure_9XKJD8DQTH559_1_slope","slope","9XKJD8DQTH559","exp",-1.30441906548333,-1.286205,0.623690204586332,-2.58807625,-0.142132175,0.271330114298362,0.0751644987941104,0.867506586224776,1.00326920987906,371.226721827595,757.718049849573
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[88,14]","exposure_9XKJD8DQTH559_2_slope","slope","9XKJD8DQTH559","exp",1.4778702192,1.45699,0.623263149395993,0.34333835,2.76232725,4.38359962560945,1.40964563484748,15.8366559526788,1.00272407100442,353.087021507903,656.485392858386
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[89,15]","exposure_LQ5EH4BKGV61T_1_slope","slope","LQ5EH4BKGV61T","exp",0.5429196755731,0.5134295,0.49903118364664,-0.3949843,1.59318475,1.721024366682,0.673690616108512,4.91939103760887,1.04299409620984,72.6082863728545,381.601701214596
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","beta[90,16]","exposure_78AY09MVJVTYE_1_slope","slope","78AY09MVJVTYE","exp",0.136270208863,0.1370085,0.0538731440124563,0.030599805,0.247809825,1.1459915088252,1.03107279113359,1.28121625372293,1.01508896645372,122.358857529609,272.61797711
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","mu_gamma[1]","mu_gamma[1]","pooled_mu_gamma",NA,"exp",0.0138767870051333,0.0166725,0.120955193224944,-0.2296153,0.261269475,1.0139735165277,0.794839318380896,1.29857755247462,1.13349842644907,18.8462203546077,118.253032037526
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","mu_gamma[2]","mu_gamma[2]","pooled_mu_gamma",NA,"exp",0.467816205957667,0.467172,0.191106826145395,0.09201036,0.84751345,1.59650394780608,1.09637618047921,2.33383642999245,1.03796914604619,50.9690407151888,133.186749237229
"model_fits/finalized_redone_trunc/t2_its/vegan","beta[41,1]","exposure_VLZX7K2M9QD4T_1","level","VLZX7K2M9QD4T","exp",0.14675327297,0.14985,0.059380940393953,0.02972377,0.252543125,1.15806820105092,1.03016993080738,1.28729500955507,1.00569617583264,294.906939942471,477.447144573757
"model_fits/finalized_redone_trunc/t2_its/vegan","beta[42,2]","exposure_SRQS8F7JWA9MZ_1","level","SRQS8F7JWA9MZ","exp",0.168334300829,0.168143,0.0934185633895183,-0.009618317,0.356169175,1.18333213344552,0.990427791065216,1.42784908420117,0.999198535755967,244.59824431305,440.779238788453
"model_fits/finalized_redone_trunc/t2_its/vegan","beta[43,2]","exposure_SRQS8F7JWA9MZ_2","level","SRQS8F7JWA9MZ","exp",0.046483108395,0.0479018,0.0879984251861267,-0.125322625,0.2216803,1.04758038360504,0.88221223294464,1.24817227339503,0.999290110166852,186.441798573322,296.692805322621
"model_fits/finalized_redone_trunc/t2_its/vegan","beta[44,3]","exposure_2HRX9P6HKXA8V_1","level","2HRX9P6HKXA8V","exp",-0.18028116618,-0.17926,0.0863539831376391,-0.35253705,-0.01177657,0.835035394689469,0.702902526789657,0.988292502389319,1.00004099893528,531.724851959604,651.725389731524
"model_fits/finalized_redone_trunc/t2_its/vegan","beta[45,4]","exposure_JHDN7CF1C03X5_1","level","JHDN7CF1C03X5","exp",-0.032914382076,-0.0301798,0.0656662118800536,-0.153932625,0.0923089399999999,0.967621401778232,0.857329781659663,1.09670358535502,1.00283296743086,153.63075462108,386.123034420123
