"outcome","restaurant","effect_type","series","estimate","ci_lower","ci_upper"
"chicken_fish","SAFK7ND1HR6XS","Slope Change","Base",0.003898919077,-0.14463509175,0.1774671135
"chicken_fish","SRQS8F7JWA9MZ","Slope Change","Base",0.000669910222741667,0.00015700264225,0.000971483164
"chicken_fish","SRQS8F7JWA9MZ","Slope Change","Base",-3.28703171914813e-05,-9.92035405e-05,4.7041050925e-05
"chicken_fish","V3Q26BHF3SE2H","Slope Change","Base",-0.0193169921326667,-0.084016093075,0.040171624
"chicken_fish","V3Q26BHF3SE2H","Slope Change","Base",-0.0463336585343333,-0.14376133075,0.03377932415
"chicken_fish","V3Q26BHF3SE2H","Slope Change","Base",0.0138261803064667,-0.0724936103,0.10689895125
"chicken_fish","V3Q26BHF3SE2H","Slope Change","Base",-0.110287943442,-0.345513441,0.055390822575
"chicken_fish","W8T41JZK0ZMEP","Slope Change","Base",-0.131030550927,-0.28212634075,-0.034126176075
"chicken_fish","W8T41JZK0ZMEP","Slope Change","Base",-0.0786895161426333,-0.123494682,0.0090527125575
"chicken_fish","W8T41JZK0ZMEP","Slope Change","Base",0.064668920742,0.042767628375,0.097001174975
"chicken_fish","W8T41JZK0ZMEP","Slope Change","Base",-0.0407582846983333,-0.22535629275,0.086885218425
"chicken_fish","W8T41JZK0ZMEP","Slope Change","Base",0.0314519065056667,-0.040436387125,0.1040512075
"chicken_fish","pooled","Slope Change","Base",0.0285491424653333,-0.017275322175,0.11675954
"chicken_fish","1SQPTEGYPH0GA","Gender x Level","Female",-0.095115650747,-0.1380280455,-0.0435270535
"chicken_fish","2HRX9P6HKXA8V","Gender x Level","Female",-0.0233433397136667,-0.05933499525,0.014722425075
